article_id,title,article_topic_category
26345267,Albertans should listen to diverse voices calling for climate action,environment
16625142,What happens when fossil fuels run out?,economy
21113553,Government's still harshing Colorado's mellow,economy
13816105,A too-humble America,economy
10507050,A taste of reality for Alberta's public sector,education
26151269,"Trump and Corbyn: Polar opposites, so much in common",politics
14110672,Excellence should matter more than seniority when Ontario chooses teachers,education
11973183,The only sure election winner: negative campaigning,politics
21702419,Is this America's most fractious divide?,politics
12392031,The Canadian government still embraces a war-on-drugs mentality,crime_law
28843172,Why I am often the only black person hiking the trails?,immigration
16413952,Harper in Israel: What he did and didn't say,politics
12463814,Online surveillance: What could go wrong?,technology
28884227,Should they sell pot at the drug store?,healthcare
15122161,"In Calgary, Conservatives will emphasize the positive",politics
16487565,"Rob Ford video shows his versatility. Oscar, are you watching?",technology
24030095,Iraq is a training mission. Why the veil of silence?,technology
13749352,Liberal insider strains credulity during gas plants testimony,politics
19287922,New foreign-worker rules a solution in search of a problem,economy
17097813,Did the Liberals forget Quebec?,politics
31255968,How 'none of the above' could decide the U.S. election,politics
13815421,Jesus as we'd like him to be,religion
9295486,"In Canada, the new solitudes are East vs. West",economy
13932226,Quebec's religious-symbols ban won't happen. But there's reason to be worried,religion
32174021,Think carefully before deciding to deploy peacekeepers,politics
28680324,Couillard's green epiphany raises red flags in Quebec,environment
13200030,Pips and crowns? Mere defence diversions,economy
22793639,Vaccine paranoia gives Jeb Bush a shot in the arm,politics
14059552,Outrage over pro-Palestinian ads a case of shooting the messenger,politics
25421365,Upstart hopefuls stealing U.S. election limelight,politics
24058562,When does a bath become a necessity?,healthcare
30307073,PMs and the press: Hostilities are the hallmark,politics
30339294,"Jeffrey Simpson: In the Brexit debate, economics are no match for emotions",economy
20698761,Can Jim Prentice put Humpty Dumpty together again?,politics
31393784,"The Liberals promised peacekeeping, but it's not 1957 any more",politics
15928185,California's troubles are on every corner,economy
7354208,Unity and respect are best ways to advance native issues,politics
27200333,Canada's forgotten Cold Warriors,politics
14302377,"Blurred Lines, blurred morals",terrorism_security
29294152,"Don't copy America: Canada needs fewer guest workers, more citizens",immigration
31582539,Sarkozy and the French fear factor,politics
13903186,Why Canadian citizenship is a scourge for Ted Cruz,politics
20795994,"Idle No More isn't dead, it's just resting",crime_law
22514958,"In the push to get back to black, don't ignore the economy",economy
11566614,Dix's pipeline flip-flop is a resource chiller,politics
11566552,Getting closer to a cure for what ails health care,healthcare
27121972,Jeffrey Simpson: What to do with all those Liberal backbenchers?,politics
15770101,Draw the line now on China's encroachment,economy
23232598,"With veto, it's time for the NAFTA option",technology
20648453,Who'll really pay for pick-and-pay TV,politics
15540015,"In Ontario, Hudak's most at risk of being burned by the Ford time bomb",politics
15690258,How long will Ford's scandal keep the world laughing at Toronto?,other
9146068,A most Canadian compromise: balancing free speech against other rights,social_issues
9897809,Proletarian Chretien still plays the outsider,politics
20274623,We don't need term limits. Voters take care of that,politics
23566882,Pick-and-pay TV will lead to better Cancon,technology
6928550,"The ethics of pizza, prison and punishment",crime_law
28020934,Canada: Please don't stop empowering Afghan girls,education
8133369,Cats are unimpressed with our reaction to their murderous ways,other
18915264,Empty the whale tanks - just not these ones,environment
30274801,Handy lessons from Down Under on electoral reform,politics
30304223,Doctors' billings: Transparency is the best medicine,healthcare
28544952,Can Rubio grab a GOP fixated on anger and revenge?,politics
20058923,Why are U.S. politicians slow to respond as Missouri simmers?,technology
28679814,Toronto's taxi drivers' bad public relations,economy
31349345,Where is the 'balance' among Tory leadership contenders?,politics
10176957,"Once a leader, Canada disappearing from the developing world",economy
25065594,"In pursuit of 'superhospitals,' the public interest came last",healthcare
32292025,"Millennials may seem a different breed of voter, but look again",politics
30180460,Jeffrey Simpson: Tories need a new take on climate change,environment
29379888,Jeffrey Simpson: What exactly is a 'nation-to-nation' relationship?,politics
17916327,How the U.S. pulled off the great Canadian privacy giveaway,economy
7454382,Ford has a right to crow about his 'historic' feat,economy
28351566,Who polices the police? We do,crime_law
17634215,Redford's tenure follows a familiar script for women in politics,politics
25027187,Our military chiefs need new marching orders,crime_law
22729530,If only it were a golden age for golden-agers,politics
11174065,The Bitcoin depression needs its John Steinbeck. Let me volunteer,technology
32220243,New housing rules a necessary dose of preventive medicine,economy
12503011,Is Jacques Parizeau living in a time warp?,economy
21032566,Tips from a lazy chef,healthcare
9696679,Bloomberg's battle against fat went too far,crime_law
15099356,Anti-density protests in Vancouver rooted in hypocrisy,politics
27667676,"Taylor Swift says 'squad,' I say 'clique'",politics
9968038,"UFOs, Bigfoot and booze. This is National Geographic?",education
16397865,"Lena Dunham has a mind, and a body, of her own",technology
29152035,A steady hand on the tiller in Alberta's economic storm,economy
19584554,Edward Snowshoe's death exposed the reality of torture in Canada,crime_law
24701801,"We looked away, and the world got more dangerous",politics
25149957,Meech Lake was sunk. Its ideas live on,crime_law
10449569,Where have all the Europeans gone?,politics
29039885,Don't forget Hollywood comes to Canada for the money,economy
28518686,"The sad, sorry state of Montreal's Golden Square Mile",technology
18763587,Toronto the good time - who knew?,economy
7252958,"Canada and its first nations: a long line of false starts, slow progress",politics
26589948,A minimum amount of common sense on mandatory minimums,crime_law
21002764,Canada's messy way of going to war,crime_law
13769781,True democracy starts with the municipal,politics
13724965,Give democracy a chance in Egypt,religion
11876389,Polls suggest change is in the air for B.C.,politics
28403383,"On Energy East, Trudeau has to be both referee and leader",politics
16444429,Wedge politics are the PQ's best friend,politics
26625658,How to play the campaign endgame,politics
22038383,We now have medical-grade proof: Torture never works,healthcare
12846224,A German lesson in flood relief efficiency,immigration
26992873,Trudeau's next test: Make change a reality,politics
12701685,Navy should let veterans wear their uniforms without prior permission,technology
13402206,"Anthony Weiner, serial sext offender",politics
12745446,Canada's protection of violent predators is a travesty,crime_law
18900112,Harper shift on Supreme Court nomination process less than ideal,crime_law
24612732,"After Ramadi, Canada should question U.S. strategy to defeat IS",politics
9273890,These Israeli 'gatekeepers' aren't afraid to speak out,terrorism_security
10678137,North Korea's real tragedy: Nobody really wants to change the status quo,terrorism_security
29560293,Jeffrey Simpson: Still stuck on the health-care treadmill,healthcare
13669172,Tired of waiting for the throne,immigration
13513309,"A fourth player's fine, if the wireless game's played fairly",healthcare
11618013,Shouldn't a T-shirt cost more than a latte?,economy
19506781,Why won't MacKay release his legal advice on prostitution?,crime_law
24015150,Where's that $9-billion for Hydro One coming from - and where's it going?,politics
18944012,How the U.S. sparked a new era of cynicism and nationalism,politics
24577291,"The redeemer was named Babcock, and he would save the sacred game",sports
15397314,PQ's charter madness has a method,politics
7998247,"Statscan's been gazing at the poor for decades, so why not the rich?",economy
30130762,Ottawa's assisted-suicide legislation contains a fatal flaw,crime_law
13294602,Meet the man who tells Wynne's Liberals what they don't want to hear,economy
21372498,"Midterm battles: A Florida farce, courtesy of outside money",politics
29929515,100 years on: Why the Sykes-Picot pact is still hated in the Mideast,religion
18606842,Here's how to change Canada from a suburban to an urban nation,economy
24827588,Texting addicts drive me to distraction,crime_law
23570842,"That's the power of protest. Or at least, it is for now",terrorism_security
12135766,Should we sacrifice the environment or the economy? Neither,economy
11953755,New Humbertown mall would be a rebirth,politics
14387181,The Quebec charter is a wedge issue solely of the mind,politics
31271844,"Why the inquiry into missing, murdered indigenous women must engage all Canadians",crime_law
14425445,The trend to two-tier math teaching,education
8616435,"In order to live, Detroit may first have to die",economy
19552587,Edward Snowshoe's death should concern us all,crime_law
13043182,It's too early to give up on bike sharing,technology
15944796,Statscan's cuts have forced us to see Canada through a U.S. lens,education
11642057,The double standard of sports sexuality,sports
31459366,Well-intentioned animal rescue groups need intervention,crime_law
30019601,"If insects have consciousness, what then?",education
30507650,Russian Olympic ban is timely and well-deserved,sports
29388671,Why are companies competing with EI for workers?,economy
13585573,High expectations weigh heavily on Tim Hudak,politics
30390422,Canadian's arrest shows why we must press Iran on human rights,crime_law
24651286,Memo to the Senate: Don't delay the Reform Bill,politics
11076649,Clark's B.C. Liberals need a comeback for the ages,politics
9029037,Canada still has much to learn from None is Too Many,immigration
31460256,Wanted: Experts in defusing potential terrorists,terrorism_security
29149379,Could drones replace Canada's fighter jets?,politics
22003492,Competition 'theatre' won't solve U.S. price differences,immigration
8767543,The electric car is not the future; it's rail,other
21152267,Ottawa should allow the niqab at citizenship ceremonies,religion
29792929,"Lemonade from lemons: Beyonce's powerful, true gift",technology
26098342,A private affair with Ashley Madison,crime_law
23880848,Louise Arbour has it wrong,crime_law
15942224,Canada Post does not have a delivery for you,politics
28543410,'Not as bad as cigarettes is not a ringing endorsement',healthcare
26318917,Refugee crisis: Canada's opportunity for global leadership,immigration
27066673,"If we send soldiers to war, we owe them peace of mind",healthcare
19487645,"As anger rises in Israel-Palestine, 'collective punishment' must be avoided",terrorism_security
20749523,The Wheat Board: Free at last!,politics
24002101,"When anger votes, all bets are off",politics
7381014,Obama gets ready for hard road ahead with gun-control initiative,technology
31931797,Canada Post's 19th century monopoly doesn't fly in the 21st century,economy
14622511,Secular Charter case shows Supreme Court judges can be ideological - and wrong,crime_law
10664421,Ottawa's civil service school is teaching the wrong lessons,education
26587549,Anti-terrorism fight: Tough news from the fields of battle,religion
6937647,"India's conspiracy of silence exposed, one story at a time",crime_law
11692623,Mayor Ford's $1-billion for subways just isn't there,economy
29758745,Terrorist ransom: A lose-lose for any government,terrorism_security
28922048,Why Ontario's budget is a success that dare not speak its name,economy
13621420,Toward a more Brazilian Canada,economy
15570680,How I joined the paper revolution,environment
15503086,Rob Ford rages against the fading of his political light,terrorism_security
29575427,"Paul Ryan may not be running, but he's on the GOP track",politics
25004184,PEI's MacLauchlan has big tasks for a small island,politics
10320077,Plutocrats - the credibility of capitalism itself is at stake,economy
13566739,A pipeline the PQ should learn to like,environment
6838514,Polarized U.S. Congress falls off the credibility cliff,politics
29152598,"In 2016, torture is on the ballot. That's horrific",crime_law
11251554,"Two years in the making, an unpredictable B.C. election campaign is set to officially begin",politics
8220322,B.C. voters accentuate the negatives in poll of Premier's image,politics
25504736,Provinces can't go it alone in setting national policies,politics
22532896,There will be no quick end to Canada's mission against IS,politics
18042235,Putinismo has more admirers than you'd think,crime_law
17133298,If Canadian citizenship becomes more 'exclusive' it must be more meaningful,social_issues
29154654,Facebook feminists: The next frontier for millennials is an equal online space,technology
28136132,Bombardier and the politics of handouts,politics
22130056,"In the charity world, cash is the new goat",economy
16289104,"A look into B.C.'s history of racism, and its pursuit of a white man's province",social_issues
15807273,Keystone XL supporters can't win environmental or economic debate,environment
14752735,Gas plants and unseemly haste,politics
31265899,How to judge who's the right Supreme Court judge,crime_law
25083010,Removing a flag is good. Changing old attitudes is better,social_issues
21993622,Science shouldn't be all business,technology
11951848,"Angus Reid: Polling isn't broken, but BC shows change is needed",politics
11532796,Syria is a Mediterranean Somalia. Will we make the same mistakes?,technology
10819927,The Liberals must find their sweet spot,politics
9292728,"The apology: Humbling, genuine, but most of all too late",politics
18386965,Budget diagnosis: Ontario's addiction to debt now a chronic condition,economy
26055013,Want to fix a broken U.S. election system? Copy Canada,politics
30084698,Giving Ontario political parties a public subsidy is galling and wrong,politics
7408513,"The war's in Mali, but the danger is international",terrorism_security
15030116,"Supersized, unparliamentary budget bills",economy
10530326,Canadians must dig deeper to keep our corpses safe,politics
24747111,Battling Russia's propaganda machine,terrorism_security
21736287,Canada's unheard aboriginal narrative,social_issues
12745230,"What retirement crisis? Share the risk, bridge the gap",economy
14678810,France's 'beautiful notion' of secularism is not a model for Quebec,social_issues
10583794,Rob Ford can glance across the pond for lessons in media relations,politics
12659392,"Once again, B.C. NDP faces an identity crisis",politics
23278600,Grading Netanyahu's speech: Mostly poor marks,politics
30829216,How 'intervention chill' is driving Western foreign policy,immigration
13338440,Quebeckers will be watching Catalonia,politics
27954712,"A claimed caliphate, in name only",religion
20239059,An inquiry means legitimacy,politics
28844556,"Babies need their mothers, even when mom's in jail",crime_law
11999471,Why Canada should back Antarctica North,politics
26637186,The Uber disruption continues in Toronto. Good,technology
22288588,Why do we find the equation of man and ape so offensive?,crime_law
20140668,"In Lac-Megantic, our regulators failed us in three crucial ways",economy
20737149,New Brunswick's election has a message for national leaders,politics
10275691,Question of party co-operation reveals divisions of the left,politics
9790536,Will Quebec stray from its 'virtuous' energy path?,economy
22730502,"With the target blurry in our sights, we fight terror with politics",politics
19113791,Sex-work bill defies logic,crime_law
27866668,We can design our descendants. But should we?,technology
14870529,No new tricks - this old dog learns Throne Speech themes,economy
29945224,What does signing the UN Declaration on Indigenous Peoples mean?,politics
22750488,CSIS oversight is alive and well,terrorism_security
14018608,Ignore the Luddites: computers won't take our jobs away,technology
29499550,How Canada can champion reforms at the United Nations,terrorism_security
13130626,How Canada's complex visa application deters would-be travellers,immigration
13566597,Restoring the Senate's legitimacy,politics
12081808,"In Peru, Harper finally gets a shot at his long-desired foreign policy",politics
29763709,"Finding your way in France, a country where polite conversation rules",education
9789563,Heed the lessons of Iraq,crime_law
29574947,Opioids: A national crisis needs a federal response,healthcare
13330362,Not-so-family-friendly dining in Whistler Village,healthcare
29669144,"Just say non, merci, to Winter Games in Quebec City",sports
16240248,What Ontario Liberals' southwestern slump portends for a coming election,politics
15804000,Bill C-13 is about a lot more than cyberbullying,technology
23410994,"Well done, Taber, Alta., for enforcing decorum",crime_law
32738251,Dear new President: A letter to the White House's next tenant,politics
13670373,"With Energy East, the provinces define national interest",environment
15085097,First Nations aren't swayed by vague promises,economy
21353455,Why competent city government matters,environment
26962821,Is this the end of hostilities between the federal and Alberta government?,politics
11717795,Ontario Tories ready for an election that may never come,politics
14893506,"Middle-class angst, bottom-rung vision",economy
30798246,How GOP voters can dump Trump - and still win,politics
32539250,The Walloon that roared,politics
9475110,"Free speech was for Chavez, not the media",crime_law
18641824,The PQ meltdown is near-complete,politics
11395103,Challenging traditional military culture,education
26533377,Clinton's Keystone decision reminds us that we are the ones at fault,politics
26061509,It's time to put an end to Alberta's energy waste,environment
28760956,A dignified death for dementia patients: Who makes that call?,healthcare
24625305,Online anonymity is too precious to give up,technology
19526054,One small step toward justice for Omar Khadr,crime_law
10959307,Oil pipelines and the messy democratic process,technology
10507009,From accelerator to brake on health spending,economy
32658198,Appointing independent senators: Leave the skepticism behind,politics
14692783,Enough labouring over the nation's wombs,politics
12294236,Youth unemployment is a global crisis,education
29698228,"With pot legalization coming, what happens in the meantime?",crime_law
30525896,"If Canada expects NATO to do more on global security, we must do more for NATO",terrorism_security
20967781,Quebec eyes its public-sector mammoth,education
18208720,Containing Russia should not mean bringing NATO to the Arctic,immigration
12894629,"Women's rights, from Spam Imam to Afghanistan",religion
20966761,"Canada, UAE stand together against extremism",terrorism_security
19653109,Can't find a psychiatrist? Here's why,healthcare
13013931,How Egypt's military coup could strengthen the Muslim Brotherhood,religion
8968473,True innovation doesn't flow from a pipeline,economy
27866090,Neither rhyme nor reason to Ontario's beer sales 'shakeup',healthcare
23854578,Five reasons to stop obsessing about balanced budget,economy
25404802,Canada has a National Log Policy?,economy
20524511,"The selfie, the Apple Watch and the rise of self-regard",technology
16812006,Jim Flaherty's public finance on autopilot,economy
25418417,How Ottawa created the 'wild west' of medical marijuana,healthcare
10809763,"'Cosmic justice' for the Metis, but then what?",crime_law
29299394,"When is violence random, and when is it terrorism?",terrorism_security
14531691,The prorogation of the wireless opposition,politics
7975778,Let's work together to prevent crimes of 'honour',terrorism_security
20707340,North-South Institute: We've lost a Canadian asset,politics
13608880,Is inequality a problem worth fixing?,education
8466800,Can the influx of women change Canadian politics?,politics
24813670,Tory bill raises too many barriers for expat Canadian voters,politics
27688143,A Hollywood reminder of tough - and scarce - journalism,religion
30171046,Canada's health-care system favours the cradle and ignores the grave,healthcare
20893907,Enbridge could use a Gateway Plan B,technology
13216412,Zimmerman verdict puts heat back on U.S. race debate,social_issues
10316862,A visionary reinvention of the two-state solution,immigration
29534098,Why Ottawa must stop evading the tax gap,economy
25805885,"Women need access, not finger wagging",healthcare
14720012,The Royal Proclamation and the way forward for First Nations,politics
27376604,"Jeffrey Simpson: Europe caught between noble instincts, harsh realities",immigration
13476291,The path leading to middle-class prosperity,economy
8472432,"Snow, streetcars and street parking: A perennial recipe for traffic chaos",crime_law
28696488,"Ottawa should remind people that legal pot will mean more law, not less",crime_law
21734253,There's no excusing how we've treated thalidomide victims,technology
23986697,Four things Ontario's cap-and-trade plan must get right,environment
12443000,Pipeline is now on Clark's terms,politics
26217365,Time to turn down the heat in Manitoba,technology
12293817,"Prosperous, self-reliant First Nations are in everyone's interest",healthcare
22889921,The Supreme Court has changed the way I talk to my patients about death,healthcare
8711720,Native families deserve full hearing into missing and murdered women,crime_law
22883240,Mr. Harper has to call Egypt - before it's too late,politics
17711151,Is our aid being wasted on 'fragile states'?,terrorism_security
28329237,Five steps to control megaproject costs,technology
31351110,"For refugees, Australia rolls out the 'Not Welcome' mat",immigration
28328932,"Rising prices: Valuing what we need, and what we want",economy
12525496,"Across the table, a frosty Danielle Smith",politics
28858282,Putin and Assad are looking like a Syrian ceasefire's winners,terrorism_security
29809710,"Canada, and the world, should stand up to end hospital attacks",healthcare
21485683,Obama is still alive and living in Washington,technology
20374186,Bills promote backbenchers from 'nobodies' to 'pawns',crime_law
18060537,Failure is no longer an option in First Nations' education,education
10019010,"This budget will keep Ottawa safe, dump on the provinces",economy
27637456,"No, question period did not just magically turn into answer period",politics
32572124,Mr. Trudeau prefers who he prefers in the Senate,politics
11584071,Adrian Dix's opposition to Kinder Morgan and the Liberals' hopes,politics
10953744,Temporary foreign workers are a temporary fix,education
25537008,"Ignore the naysayers, and join the Pan Am festivities",sports
19673122,What Hamas and Israel hope to achieve in Gaza,terrorism_security
14706395,Why Ottawa's right to procrastinate on the values charter,religion
9560298,"When Mr. Casino comes a-courtin,' it's all kisses and sweet nothings",economy
10315174,Panda diplomacy doesn't hide China's dire conservation record,politics
28964162,"In assisted dying, remember this: We all are fragile",healthcare
9565267,The Liberals' ugly fight with Ontario teachers a qualified success,education
11746693,"This morning's census, dimmed by Ottawa, shows the need for good data",healthcare
29117972,"Maria Sharapova, and how athletes exploit pharmaceutical grey zones",technology
7599448,Don't forget Canada's urban aboriginals. They're not just passing through,education
11142650,Thomas D'Arcy McGee - the man who saw beyond Confederation,politics
14663164,Alberta's political evolution opens doors on the left,politics
25633246,"Ontario court ruling on expats forgets that voting is a right, not a privilege",crime_law
16560322,Guess who isn't coming to dinner? (Answer: Rob Ford),crime_law
30119960,Indigenous children bear brunt of poverty,healthcare
27376493,"Resetting the Doomsday Clock: counting climate, nuclear risks",environment
15547506,B.C. will be lesser for laissez-faire learning,education
12869793,Another very Australian coup,politics
29700278,Think LAVs are thorny? Wait for the missile debate,politics
15148652,"Subways for riders, not voters",economy
14654368,I've been in Egypt's prisons. Only strong government action saved me,crime_law
27759105,The truth is there. But reconciliation is deeply complicated,education
17357955,Hillary Clinton is hardly kicking back,politics
29725729,Obama and Carney not keen on Brexit,politics
30495936,The Senate should back down on assisted-death amendment,crime_law
21311824,New security laws have to strike the right balance,terrorism_security
12319048,Canada needs more wireless competition,politics
30253603,Dark days for Dwight Ball,economy
30219145,The need to move quickly on medically assisted dying is real,healthcare
29764432,Time to get First Nations beyond a chronic state of emergency,technology
12109648,Third down and long for Toronto Mayor Rob Ford,education
29944680,It's beyond time for a clear policy on paying donors for plasma,healthcare
25761746,"Why electricity utilities need regulation (hello, Ontario)",religion
26549924,Changing the temporary mindset of refugees,immigration
23820366,The Rolling Stone rape scandal: When subjects come before readers,education
19306192,Was B.C.'s push for better primary health care a $1-billion bust?,healthcare
21885896,Peladeau ignores the rules of politics,politics
15167598,How Obama became a 'bystander' president,healthcare
7903921,Wynne's challenge: Offer Ontario a genuine menu of change,politics
24925589,Four steps to deal with the Senate crisis,politics
17415426,"Fair Elections Act: Slow it down, Mr. Poilievre (2)",politics
15269957,You can't slight city hall,politics
13461404,"Flooded High River should be rebuilt, not relocated",education
13293421,"Seeking savings, Ottawa takes short-sighted view on refugees' health care",immigration
8753808,Camelot on the Rideau? Don't wait for it,politics
20077746,How does the PM intend to play the China card?,politics
12460723,"Youth soccer needs a debate on brain safety, not on turbans",sports
13539936,Ontario by-elections should induce Liberals to present a fresh option,politics
11509268,A backbencher's right to be heard,politics
27083382,A faint gleam of hope in the Syrian civil war,religion
8148723,Black cowboys rare? That's just a Hollywood whiteout,social_issues
7656847,Why has Canada given up on justice in Syria?,terrorism_security
28467086,How India's caste system pushed a Dalit man to choose death,education
30830606,"Canada Pension Plan: Modestly bigger, modestly better",politics
21152482,Stacking the odds against First Nations families,social_issues
28517968,Jeffrey Simpson: What Iowa can and can't tell us,other
20898792,Ontario points the way with ranked ballots experiment,politics
32539128,Our national security needs a global perspective,terrorism_security
31046458,How to select a Supreme Court judge,crime_law
8276200,"Quebec, meet your neighbour Ontario",economy
13875492,"In Egypt, 'deep state' vs. 'Brotherhoodization'",religion
6994118,It's not arbitrary to be tough on guns,crime_law
28820375,Why Canada should foster a 'second-chance' society,education
13359558,"As America unwinds, Canada rewinds",immigration
13556286,Canada's failing grade on disability rights,social_issues
27549551,A MMIW inquiry must examine the child-welfare system,social_issues
27438101,Trudeau's first task on the climate file: Fence mending,environment
10254960,Bystander guilt: How do we ensure our kids have the courage to act?,education
21255152,Canada must be careful when trading liberties for security,terrorism_security
17442589,We need to sell Canadians on South Korea,economy
12651824,The justice system needs to confront Canada's cultural acceptance of assault in hockey,sports
32350028,Jokerman: The perverse genius of Bob Dylan,immigration
29560042,Why rock 'n' roll is the music of dictatorships,crime_law
30359054,Euro 2016: A red card for Les Bleus,terrorism_security
26048672,The battle to make gender boring again,social_issues
15779530,Why are we still debating kidvertising? Ban it. Now,crime_law
12681850,"During an ugly partisan session, rays of hope for our Parliament",politics
8838178,McGuintyism without the Dalton,economy
16826301,Election Canada's role in educating kids is vital to our democracy,politics
25142424,"Who speaks for Canada, spies or diplomats?",politics
9552756,"In Britain, Cameronism is at an impasse",politics
23453387,We all should worry about cellphone searches,crime_law
14460642,A wounded leopard: Why Somalia's al-Shabab attacked a Nairobi mall,terrorism_security
13583671,Knock down the barriers to foreign mobile ownership,politics
11716453,Cannibalism and America: The right to eat arms,education
12271783,"Work together, Canada, to clean up energy MESS",environment
6928508,Unshackle government scientists and let them do their jobs,politics
13208564,"The Taliban wanted Malala's silence, but gave her a megaphone",education
13205779,Like a rolling Snowden: no direction home,immigration
25016803,Pope Francis's guide to caring for our home in the universe,religion
25142542,"Taxes, tampons and Canada's fiscal future",economy
11685970,Sociology does pay off,education
12375210,Fear of stoking gun-registry debate haunts Arms Trade Treaty,politics
18021265,Are the Liberals Quebec's 'natural governing party'?,politics
12894193,Why do we support gay rights? Because we know each other,social_issues
32480941,Drugged driving: Shaky science and uncertain laws,crime_law
26883437,"Trudeau's to-do list? Huge, democratic reform at all levels",politics
24733043,Medicare has a mental-illness gap. It's time to close it,healthcare
27198587,Remembrance Day a chance for Ottawa to start over with veterans,politics
10315192,"Purity in politics remains elusive, a century after Borden",politics
21592166,"On World Toilet Day, no relief in sight",social_issues
21251940,Don't let the seat of government become a fortress,terrorism_security
13329579,"If not receiving God's word, try unplugging it and plugging it back in",religion
17031390,Five big things are at stake in Ukraine's insurrectionary drama,politics
11672810,Ontario Premier Wynne's fiscal plan is about political survival,economy
17597290,Learn from the Redford resignation: Don't neglect the caucus,politics
33054112,Super Hornets join the Royal Canadian Air Farce,politics
31403214,A mother's plea: Canada must combat child abduction,politics
12898171,"A balanced B.C. budget, yes - but growing debt, too",economy
14848521,Tanker hazards could throw wrench into pipeline debate,politics
8800696,Of course Americans are linking pipelines to ecology. It's the way of the future,environment
8274035,The West gave torture a helping hand,crime_law
27285873,"Even after Paris - especially after Paris: Bringing refugees to Canada must be done well, not fast",immigration
14076905,Warship collision shows not everything's shipshape with Canada's military,other
8654696,Ford owes it to city to be clearer about his movements,technology
28091316,"Jargon is so handy, if you know what it means",environment
15857467,"Stupidity, but not sexism, on Parliament Hill",politics
8985005,Court wrong to allow police to look into cellphone without warrant,crime_law
25761652,NATO should beware Mr. Erdogan's Kurdish intentions,politics
12286142,"Forget diplomacy: With Iran, pressure works",religion
13423452,EU trade talks: Quitting is not an option,economy
15519596,"Missing in action: Barack Obama, the cool man of competence",healthcare
17790401,"Far from protecting women, a secular charter would increase discrimination",religion
27165050,"As we remember, let's think about doing more for Canada's veterans",religion
24703989,Rome's reality check and Ireland's message on same-sex marriage,religion
11807867,Late Liberal surge lifting Clark in eyes of party insiders,politics
22375454,Abbas's latest legal move reframes the conflict with Israel,crime_law
21661697,"For the GOP, Keystone is a weapon - and Obama is the target",politics
21113615,Parliamentary delinquency on assisted suicide,crime_law
15305463,It's business unusual at Toronto City Hall,technology
18726629,Canada and the AFN both have a duty to consult,technology
9968236,"Britain faces a triple whammy of debt, EU and Scots",economy
13193789,John Kerry: supporting actor in a desert serial,terrorism_security
7886057,Edward Keenan on Some Great Idea: 'I still think Rob Ford has good intentions',social_issues
29827836,"So long, PKP. You were federalism's best friend",politics
29482018,How is the Liberal government using Bill C-51? Good question,terrorism_security
8982937,"In 1812, black Canadians fought for their freedom",healthcare
8384956,Our military should be responsible to Parliament - but nobody's watching,politics
11687214,"As Russian journalists, our lives are black comedy and dark tragedy",politics
13200495,Innovation's vastly cheaper than green subsidies,environment
10758327,"B.C.'s HST: Smart tax, botched introduction",politics
28700302,"To feel the Bern, look to Vermont",politics
12965706,The genius of the 3-D handgun,technology
12758327,Wynne borrows - and distances herself - from predecessor's energy strategy,politics
20502399,"In Iraq, inaction is not the best option",politics
23273276,Is Canada undermining the Arctic Council?,economy
13825711,Why democracy fell short in the Middle East,religion
24236607,Military leaders must move fast to address 'sexualized culture',social_issues
19012126,Seattle's minimum-wage gains may prove minimal,economy
11846762,Has Israel's religious right become an unlikely partner in Mideast peace?,politics
9174166,The costs of double-bunking,crime_law
12255959,Harper can't seem to close the big deals,politics
18592759,Why are Canadian prices so high?,economy
16847501,"On Valentine's Day, forget the roses and read the signals",education
21428718,Brittany Maynard's right-to-die message,crime_law
24519730,Ireland's huge step toward healing,religion
26374001,"Are police allowed to write on you? In invisible ink? No, seriously",crime_law
6994963,Will Venezuela's 'Chavismo' survive Chavez?,politics
18206406,Has the Supreme Court made Harper an accidental reformer?,crime_law
23628796,Voluntary GMO labelling is not enough,technology
15657533,Fear the military with a timetable of its own,economy
19056727,Canada in wartime: Half-sure yet whole-hearted,technology
8767086,Toronto's finally talking transportation,economy
16068902,Ruling goes beyond sex work: The state cannot outlaw self-defense,crime_law
16794231,"Public-sector wages a problem at the bottom, not the top",economy
16745742,Urban workers need more pay,education
8412628,Canada's immigration peak is worth marking,immigration
17332392,China's leadership entrenches - this cannot bode well,economy
29973937,Fort Mac's teachers remind us that heroes are found in the classroom,education
25083379,The threat of the PAC mentality,politics
16760009,"Unvarnished truth isn't dead, it's just having an exam",politics
30561897,"Jeffrey Simpson: Will a long, loveless marriage end with Brexit?",politics
16190037,The high cost of low food prices,economy
14174959,A discomfiting light to shine on Aquilini family,crime_law
23207117,Harper government looks to tax break to gas up B.C. LNG,politics
18594937,"Farley Mowat said what he meant, and loudly",crime_law
13629147,"U.S., Britain must show moral leadership on Internet privacy",technology
21589681,The thrill of landing on a comet: Philae has its moment,technology
20720227,How we build a new relationship with Ontario's First Nations,education
11777658,McGuinty's testimony shows him at his best and worst,politics
10160796,Ending CIDA's independence can only make our foreign policy more coherent,politics
9274921,Culture clash: Are the machines winning?,technology
14710956,Ottawa's cannabinoid conundrums,healthcare
25235930,"Greater Vancouver says 'no,' and the gridlock continues",technology
12108450,Anti-austerity: Keynes never met the euro zone,economy
29005310,A tax on sugary drinks? There's no magic bullet for reducing obesity,economy
17673557,Enough already with the Vancouver port strike,economy
10248075,Paul Godfrey's wheeling and dealing not enchanting Premier Wynne,technology
